(0, 0): [((0, 1), 1), ((1, 0), 1)]
(1, 0): [((1, 1), 1), ((0, 0), 1), ((2, 0), 1)]
(249, 78): [((249, 77), 1), ((249, 79), 1), ((248, 78), 1), ((250, 78), 1)]
(250, 78): [((250, 77), 1), ((250, 79), 1), ((249, 78), 1), ((251, 78), 1)]
(251, 78): [((251, 77), 1), ((251, 79), 1), ((250, 78), 1), ((252, 78), 1)]
(252, 78): [((252, 77), 1), ((252, 79), 1), ((251, 78), 1), ((253, 78), 1)]
(253, 78): [((253, 77), 1), ((253, 79), 1), ((252, 78), 1), ((254, 78), 1)]
(254, 78): [((254, 77), 1), ((254, 79), 1), ((253, 78), 1), ((255, 78), 1)]
(255, 78): [((255, 77), 1), ((255, 79), 1), ((254, 78), 1), ((256, 78), 1)]
(256, 78): [((256, 77), 1), ((256, 79), 1), ((255, 78), 1), ((257, 78), 1)]
(257, 78): [((257, 77), 1), ((257, 79), 1), ((256, 78), 1), ((258, 78), 1)]
(258, 78): [((258, 77), 1), ((258, 79), 1), ((257, 78), 1), ((259, 78), 1)]
(259, 78): [((259, 77), 1), ((259, 79), 1), ((258, 78), 1), ((260, 78), 1)]
(260, 78): [((260, 77), 1), ((260, 79), 1), ((259, 78), 1), ((261, 78), 1)]
(261, 78): [((261, 77), 1), ((261, 79), 1), ((260, 78), 1), ((262, 78), 1)]
(262, 78): [((262, 77), 1), ((262, 79), 1), ((261, 78), 1), ((263, 78), 1)]
(263, 78): [((263, 77), 1), ((263, 79), 1), ((262, 78), 1), ((264, 78), 1)]
(264, 78): [((264, 77), 1), ((264, 79), 1), ((263, 78), 1), ((265, 78), 1)]
(265, 78): [((265, 77), 1), ((265, 79), 1), ((264, 78), 1), ((266, 78), 1)]
(266, 78): [((266, 77), 1), ((266, 79), 1), ((265, 78), 1), ((267, 78), 1)]
(267, 78): [((267, 77), 1), ((267, 79), 1), ((266, 78), 1), ((268, 78), 1)]
(268, 78): [((268, 77), 1), ((268, 79), 1), ((267, 78), 1), ((269, 78), 1)]
(269, 78): [((269, 77), 1), ((269, 79), 1), ((268, 78), 1), ((270, 78), 1)]
(270, 78): [((270, 77), 1), ((270, 79), 1), ((269, 78), 1), ((271, 78), 1)]
(271, 78): [((271, 77), 1), ((271, 79), 1), ((270, 78), 1), ((272, 78), 1)]
(272, 78): [((272, 77), 1), ((272, 79), 1), ((271, 78), 1), ((273, 78), 1)]
(273, 78): [((273, 77), 1), ((273, 79), 1), ((272, 78), 1), ((274, 78), 1)]
(274, 78): [((274, 77), 1), ((274, 79), 1), ((273, 78), 1), ((275, 78), 1)]
(275, 78): [((275, 77), 1), ((275, 79), 1), ((274, 78), 1), ((276, 78), 1)]
(276, 78): [((276, 77), 1), ((276, 79), 1), ((275, 78), 1), ((277, 78), 1)]
(277, 78): [((277, 77), 1), ((277, 79), 1), ((276, 78), 1), ((278, 78), 1)]
(278, 78): [((278, 77), 1), ((278, 79), 1), ((277, 78), 1), ((279, 78), 1)]
(279, 78): [((279, 77), 1), ((279, 79), 1), ((278, 78), 1), ((280, 78), 1)]
(280, 78): [((280, 77), 1), ((280, 79), 1), ((279, 78), 1), ((281, 78), 1)]
(281, 78): [((281, 77), 1), ((281, 79), 1), ((280, 78), 1), ((282, 78), 1)]
(282, 78): [((282, 77), 1), ((282, 79), 1), ((281, 78), 1), ((283, 78), 1)]
(283, 78): [((283, 77), 1), ((283, 79), 1), ((282, 78), 1), ((284, 78), 1)]
(284, 78): [((284, 77), 1), ((284, 79), 1), ((283, 78), 1), ((285, 78), 1)]
(285, 78): [((285, 77), 1), ((285, 79), 1), ((284, 78), 1), ((286, 78), 1)]
(286, 78): [((286, 77), 1), ((286, 79), 1), ((285, 78), 1), ((287, 78), 1)]
(287, 78): [((287, 77), 1), ((287, 79), 1), ((286, 78), 1), ((288, 78), 1)]
(288, 78): [((288, 77), 1), ((288, 79), 1), ((287, 78), 1), ((289, 78), 1)]
(289, 78): [((289, 77), 1), ((289, 79), 1), ((288, 78), 1), ((290, 78), 1)]
(290, 78): [((290, 77), 1), ((290, 79), 1), ((289, 78), 1), ((291, 78), 1)]
(291, 78): [((291, 77), 1), ((291, 79), 1), ((290, 78), 1), ((292, 78), 1)]
(292, 78): [((292, 77), 1), ((292, 79), 1), ((291, 78), 1), ((293, 78), 1)]
(293, 78): [((293, 77), 1), ((293, 79), 1), ((292, 78), 1), ((294, 78), 1)]
(294, 78): [((294, 77), 1), ((294, 79), 1), ((293, 78), 1), ((295, 78), 1)]
(295, 78): [((295, 77), 1), ((295, 79), 1), ((294, 78), 1), ((296, 78), 1)]
(296, 78): [((296, 77), 1), ((296, 79), 1), ((295, 78), 1), ((297, 78), 1)]
(297, 78): [((297, 77), 1), ((297, 79), 1), ((296, 78), 1), ((298, 78), 1)]
(298, 78): [((298, 77), 1), ((298, 79), 1), ((297, 78), 1), ((299, 78), 1)]
(299, 78): [((299, 77), 1), ((299, 79), 1), ((298, 78), 1), ((300, 78), 1)]
(300, 78): [((300, 77), 1), ((300, 79), 1), ((299, 78), 1), ((301, 78), 1)]
(301, 78): [((301, 77), 1), ((301, 79), 1), ((300, 78), 1), ((302, 78), 1)]
(302, 78): [((302, 77), 1), ((302, 79), 1), ((301, 78), 1), ((303, 78), 1)]
(303, 78): [((303, 77), 1), ((303, 79), 1), ((302, 78), 1), ((304, 78), 1)]
(304, 78): [((304, 77), 1), ((304, 79), 1), ((303, 78), 1), ((305, 78), 1)]
(305, 78): [((305, 77), 1), ((305, 79), 1), ((304, 78), 1), ((306, 78), 1)]
(306, 78): [((306, 77), 1), ((306, 79), 1), ((305, 78), 1), ((307, 78), 1)]
(307, 78): [((307, 77), 1), ((307, 79), 1), ((306, 78), 1), ((308, 78), 1)]
(308, 78): [((308, 77), 1), ((308, 79), 1), ((307, 78), 1), ((309, 78), 1)]
(309, 78): [((309, 77), 1), ((309, 79), 1), ((308, 78), 1), ((310, 78), 1)]
(310, 78): [((310, 77), 1), ((310, 79), 1), ((309, 78), 1), ((311, 78), 1)]
(311, 78): [((311, 77), 1), ((311, 79), 1), ((310, 78), 1), ((312, 78), 1)]
(312, 78): [((312, 77), 1), ((312, 79), 1), ((311, 78), 1), ((313, 78), 1)]
(313, 78): [((313, 77), 1), ((313, 79), 1), ((312, 78), 1), ((314, 78), 1)]
(314, 78): [((314, 77), 1), ((314, 79), 1), ((313, 78), 1), ((315, 78), 1)]
(315, 78): [((315, 77), 1), ((315, 79), 1), ((314, 78), 1), ((316, 78), 1)]
(316, 78): [((316, 77), 1), ((316, 79), 1), ((315, 78), 1), ((317, 78), 1)]
(317, 78): [((317, 77), 1), ((317, 79), 1), ((316, 78), 1), ((318, 78), 1)]
(318, 78): [((318, 77), 1), ((318, 79), 1), ((317, 78), 1), ((319, 78), 1)]
(319, 78): [((319, 77), 1), ((319, 79), 1), ((318, 78), 1), ((320, 78), 1)]
(320, 78): [((320, 77), 1), ((320, 79), 1), ((319, 78), 1)]
(0, 79): [((0, 78), 1), ((0, 80), 1), ((1, 79), 1)]
(1, 79): [((1, 78), 1), ((1, 80), 1), ((0, 79), 1), ((2, 79), 1)]
(2, 79): [((2, 78), 1), ((2, 80), 1), ((1, 79), 1), ((3, 79), 1)]
(3, 79): [((3, 78), 1), ((3, 80), 1), ((2, 79), 1), ((4, 79), 1)]
(4, 79): [((4, 78), 1), ((4, 80), 1), ((3, 79), 1), ((5, 79), 1)]
(5, 79): [((5, 78), 1), ((5, 80), 1), ((4, 79), 1), ((6, 79), 1)]
(6, 79): [((6, 78), 1), ((6, 80), 1), ((5, 79), 1), ((7, 79), 1)]
(7, 79): [((7, 78), 1), ((7, 80), 1), ((6, 79), 1), ((8, 79), 1)]
(8, 79): [((8, 78), 1), ((8, 80), 1), ((7, 79), 1), ((9, 79), 1)]
(9, 79): [((9, 78), 1), ((9, 80), 1), ((8, 79), 1), ((10, 79), 1)]
(10, 79): [((10, 78), 1), ((10, 80), 1), ((9, 79), 1), ((11, 79), 1)]
(11, 79): [((11, 78), 1), ((11, 80), 1), ((10, 79), 1), ((12, 79), 1)]
(12, 79): [((12, 78), 1), ((12, 80), 1), ((11, 79), 1), ((13, 79), 1)]
(13, 79): [((13, 78), 1), ((13, 80), 1), ((12, 79), 1), ((14, 79), 1)]
(14, 79): [((14, 78), 1), ((14, 80), 1), ((13, 79), 1), ((15, 79), 1)]
(15, 79): [((15, 78), 1), ((15, 80), 1), ((14, 79), 1), ((16, 79), 1)]
(16, 79): [((16, 78), 1), ((16, 80), 1), ((15, 79), 1), ((17, 79), 1)]
(17, 79): [((17, 78), 1), ((17, 80), 1), ((16, 79), 1), ((18, 79), 1)]
(18, 79): [((18, 78), 1), ((18, 80), 1), ((17, 79), 1), ((19, 79), 1)]
(19, 79): [((19, 78), 1), ((19, 80), 1), ((18, 79), 1), ((20, 79), 1)]
(20, 79): [((20, 78), 1), ((20, 80), 1), ((19, 79), 1), ((21, 79), 1)]
(21, 79): [((21, 78), 1), ((21, 80), 1), ((20, 79), 1), ((22, 79), 1)]
(22, 79): [((22, 78), 1), ((22, 80), 1), ((21, 79), 1), ((23, 79), 1)]
(23, 79): [((23, 78), 1), ((23, 80), 1), ((22, 79), 1), ((24, 79), 1)]
(24, 79): [((24, 78), 1), ((24, 80), 1), ((23, 79), 1), ((25, 79), 1)]
(25, 79): [((25, 78), 1), ((25, 80), 1), ((24, 79), 1), ((26, 79), 1)]
(26, 79): [((26, 78), 1), ((26, 80), 1), ((25, 79), 1), ((27, 79), 1)]
(27, 79): [((27, 78), 1), ((27, 80), 1), ((26, 79), 1), ((28, 79), 1)]
(28, 79): [((28, 78), 1), ((28, 80), 1), ((27, 79), 1), ((29, 79), 1)]
(29, 79): [((29, 78), 1), ((29, 80), 1), ((28, 79), 1), ((30, 79), 1)]
(30, 79): [((30, 78), 1), ((30, 80), 1), ((29, 79), 1), ((31, 79), 1)]
(31, 79): [((31, 78), 1), ((31, 80), 1), ((30, 79), 1), ((32, 79), 1)]
(32, 79): [((32, 78), 1), ((32, 80), 1), ((31, 79), 1), ((33, 79), 1)]
(33, 79): [((33, 78), 1), ((33, 80), 1), ((32, 79), 1), ((34, 79), 1)]
(34, 79): [((34, 78), 1), ((34, 80), 1), ((33, 79), 1), ((35, 79), 1)]
(35, 79): [((35, 78), 1), ((35, 80), 1), ((34, 79), 1), ((36, 79), 1)]
(36, 79): [((36, 78), 1), ((36, 80), 1), ((35, 79), 1), ((37, 79), 1)]
(37, 79): [((37, 78), 1), ((37, 80), 1), ((36, 79), 1), ((38, 79), 1)]
(38, 79): [((38, 78), 1), ((38, 80), 1), ((37, 79), 1), ((39, 79), 1)]
(39, 79): [((39, 78), 1), ((39, 80), 1), ((38, 79), 1), ((40, 79), 1)]
(40, 79): [((40, 78), 1), ((40, 80), 1), ((39, 79), 1), ((41, 79), 1)]
(41, 79): [((41, 78), 1), ((41, 80), 1), ((40, 79), 1), ((42, 79), 1)]
(42, 79): [((42, 78), 1), ((42, 80), 1), ((41, 79), 1), ((43, 79), 1)]
(43, 79): [((43, 78), 1), ((43, 80), 1), ((42, 79), 1), ((44, 79), 1)]
(44, 79): [((44, 78), 1), ((44, 80), 1), ((43, 79), 1), ((45, 79), 1)]
(45, 79): [((45, 78), 1), ((45, 80), 1), ((44, 79), 1), ((46, 79), 1)]
(46, 79): [((46, 78), 1), ((46, 80), 1), ((45, 79), 1), ((47, 79), 1)]
(47, 79): [((47, 78), 1), ((47, 80), 1), ((46, 79), 1), ((48, 79), 1)]
(48, 79): [((48, 78), 1), ((48, 80), 1), ((47, 79), 1), ((49, 79), 1)]
(49, 79): [((49, 78), 1), ((49, 80), 1), ((48, 79), 1), ((50, 79), 1)]
(50, 79): [((50, 78), 1), ((50, 80), 1), ((49, 79), 1), ((51, 79), 1)]
(51, 79): [((51, 78), 1), ((51, 80), 1), ((50, 79), 1), ((52, 79), 1)]
(52, 79): [((52, 78), 1), ((52, 80), 1), ((51, 79), 1), ((53, 79), 1)]
(53, 79): [((53, 78), 1), ((53, 80), 1), ((52, 79), 1), ((54, 79), 1)]
(54, 79): [((54, 78), 1), ((54, 80), 1), ((53, 79), 1), ((55, 79), 1)]
(55, 79): [((55, 78), 1), ((55, 80), 1), ((54, 79), 1), ((56, 79), 1)]
(56, 79): [((56, 78), 1), ((56, 80), 1), ((55, 79), 1), ((57, 79), 1)]
(57, 79): [((57, 78), 1), ((57, 80), 1), ((56, 79), 1), ((58, 79), 1)]
(58, 79): [((58, 78), 1), ((58, 80), 1), ((57, 79), 1), ((59, 79), 1)]
(59, 79): [((59, 78), 1), ((59, 80), 1), ((58, 79), 1), ((60, 79), 1)]
(60, 79): [((60, 78), 1), ((60, 80), 1), ((59, 79), 1), ((61, 79), 1)]
(61, 79): [((61, 78), 1), ((61, 80), 1), ((60, 79), 1), ((62, 79), 1)]
(62, 79): [((62, 78), 1), ((62, 80), 1), ((61, 79), 1), ((63, 79), 1)]
(63, 79): [((63, 78), 1), ((63, 80), 1), ((62, 79), 1), ((64, 79), 1)]
(64, 79): [((64, 78), 1), ((64, 80), 1), ((63, 79), 1), ((65, 79), 1)]
(65, 79): [((65, 78), 1), ((65, 80), 1), ((64, 79), 1), ((66, 79), 1)]
(66, 79): [((66, 78), 1), ((66, 80), 1), ((65, 79), 1), ((67, 79), 1)]
(67, 79): [((67, 78), 1), ((67, 80), 1), ((66, 79), 1), ((68, 79), 1)]
(68, 79): [((68, 78), 1), ((68, 80), 1), ((67, 79), 1), ((69, 79), 1)]
(69, 79): [((69, 78), 1), ((69, 80), 1), ((68, 79), 1), ((70, 79), 1)]
(70, 79): [((70, 78), 1), ((70, 80), 1), ((69, 79), 1), ((71, 79), 1)]
(71, 79): [((71, 78), 1), ((71, 80), 1), ((70, 79), 1), ((72, 79), 1)]
(72, 79): [((72, 78), 1), ((72, 80), 1), ((71, 79), 1), ((73, 79), 1)]
(73, 79): [((73, 78), 1), ((73, 80), 1), ((72, 79), 1), ((74, 79), 1)]
(74, 79): [((74, 78), 1), ((74, 80), 1), ((73, 79), 1), ((75, 79), 1)]
(75, 79): [((75, 78), 1), ((75, 80), 1), ((74, 79), 1), ((76, 79), 1)]
(76, 79): [((76, 78), 1), ((76, 80), 1), ((75, 79), 1), ((77, 79), 1)]
(77, 79): [((77, 78), 1), ((77, 80), 1), ((76, 79), 1), ((78, 79), 1)]
(78, 79): [((78, 78), 1), ((78, 80), 1), ((77, 79), 1), ((79, 79), 1)]
(79, 79): [((79, 78), 1), ((79, 80), 1), ((78, 79), 1), ((80, 79), 1)]
(80, 79): [((80, 78), 1), ((80, 80), 1), ((79, 79), 1), ((81, 79), 1)]
(81, 79): [((81, 78), 1), ((81, 80), 1), ((80, 79), 1), ((82, 79), 1)]
(82, 79): [((82, 78), 1), ((82, 80), 1), ((81, 79), 1), ((83, 79), 1)]
(83, 79): [((83, 78), 1), ((83, 80), 1), ((82, 79), 1), ((84, 79), 1)]
(84, 79): [((84, 78), 1), ((84, 80), 1), ((83, 79), 1), ((85, 79), 1)]
(85, 79): [((85, 78), 1), ((85, 80), 1), ((84, 79), 1), ((86, 79), 1)]
(86, 79): [((86, 78), 1), ((86, 80), 1), ((85, 79), 1), ((87, 79), 1)]
(87, 79): [((87, 78), 1), ((87, 80), 1), ((86, 79), 1), ((88, 79), 1)]
(88, 79): [((88, 78), 1), ((88, 80), 1), ((87, 79), 1), ((89, 79), 1)]
(89, 79): [((89, 78), 1), ((89, 80), 1), ((88, 79), 1), ((90, 79), 1)]
(90, 79): [((90, 78), 1), ((90, 80), 1), ((89, 79), 1), ((91, 79), 1)]
(91, 79): [((91, 78), 1), ((91, 80), 1), ((90, 79), 1), ((92, 79), 1)]
(92, 79): [((92, 78), 1), ((92, 80), 1), ((91, 79), 1), ((93, 79), 1)]
(93, 79): [((93, 78), 1), ((93, 80), 1), ((92, 79), 1), ((94, 79), 1)]
(94, 79): [((94, 78), 1), ((94, 80), 1), ((93, 79), 1), ((95, 79), 1)]
(95, 79): [((95, 78), 1), ((95, 80), 1), ((94, 79), 1), ((96, 79), 1)]
(96, 79): [((96, 78), 1), ((96, 80), 1), ((95, 79), 1), ((97, 79), 1)]
(97, 79): [((97, 78), 1), ((97, 80), 1), ((96, 79), 1), ((98, 79), 1)]
(98, 79): [((98, 78), 1), ((98, 80), 1), ((97, 79), 1), ((99, 79), 1)]
(99, 79): [((99, 78), 1), ((99, 80), 1), ((98, 79), 1), ((100, 79), 1)]
(100, 79): [((100, 78), 1), ((100, 80), 1), ((99, 79), 1), ((101, 79), 1)]
(101, 79): [((101, 78), 1), ((101, 80), 1), ((100, 79), 1), ((102, 79), 1)]
(102, 79): [((102, 78), 1), ((102, 80), 1), ((101, 79), 1), ((103, 79), 1)]
(103, 79): [((103, 78), 1), ((103, 80), 1), ((102, 79), 1), ((104, 79), 1)]
(104, 79): [((104, 78), 1), ((104, 80), 1), ((103, 79), 1), ((105, 79), 1)]
(105, 79): [((105, 78), 1), ((105, 80), 1), ((104, 79), 1), ((106, 79), 1)]
(106, 79): [((106, 78), 1), ((106, 80), 1), ((105, 79), 1), ((107, 79), 1)]
(107, 79): [((107, 78), 1), ((107, 80), 1), ((106, 79), 1), ((108, 79), 1)]
(108, 79): [((108, 78), 1), ((108, 80), 1), ((107, 79), 1), ((109, 79), 1)]
(109, 79): [((109, 78), 1), ((109, 80), 1), ((108, 79), 1), ((110, 79), 1)]
(110, 79): [((110, 78), 1), ((110, 80), 1), ((109, 79), 1), ((111, 79), 1)]
(111, 79): [((111, 78), 1), ((111, 80), 1), ((110, 79), 1), ((112, 79), 1)]
(112, 79): [((112, 78), 1), ((112, 80), 1), ((111, 79), 1), ((113, 79), 1)]
(113, 79): [((113, 78), 1), ((113, 80), 1), ((112, 79), 1), ((114, 79), 1)]
(114, 79): [((114, 78), 1), ((114, 80), 1), ((113, 79), 1), ((115, 79), 1)]
(115, 79): [((115, 78), 1), ((115, 80), 1), ((114, 79), 1), ((116, 79), 1)]
(116, 79): [((116, 78), 1), ((116, 80), 1), ((115, 79), 1), ((117, 79), 1)]
(117, 79): [((117, 78), 1), ((117, 80), 1), ((116, 79), 1), ((118, 79), 1)]
(118, 79): [((118, 78), 1), ((118, 80), 1), ((117, 79), 1), ((119, 79), 1)]
(119, 79): [((119, 78), 1), ((119, 80), 1), ((118, 79), 1), ((120, 79), 1)]
(120, 79): [((120, 78), 1), ((120, 80), 1), ((119, 79), 1), ((121, 79), 1)]
(121, 79): [((121, 78), 1), ((121, 80), 1), ((120, 79), 1), ((122, 79), 1)]
(122, 79): [((122, 78), 1), ((122, 80), 1), ((121, 79), 1), ((123, 79), 1)]
(123, 79): [((123, 78), 1), ((123, 80), 1), ((122, 79), 1), ((124, 79), 1)]
(124, 79): [((124, 78), 1), ((124, 80), 1), ((123, 79), 1), ((125, 79), 1)]
(125, 79): [((125, 78), 1), ((125, 80), 1), ((124, 79), 1), ((126, 79), 1)]
(126, 79): [((126, 78), 1), ((126, 80), 1), ((125, 79), 1), ((127, 79), 1)]
(127, 79): [((127, 78), 1), ((127, 80), 1), ((126, 79), 1), ((128, 79), 1)]
(128, 79): [((128, 78), 1), ((128, 80), 1), ((127, 79), 1), ((129, 79), 1)]
(129, 79): [((129, 78), 1), ((129, 80), 1), ((128, 79), 1), ((130, 79), 1)]
(130, 79): [((130, 78), 1), ((130, 80), 1), ((129, 79), 1), ((131, 79), 1)]
(131, 79): [((131, 78), 1), ((131, 80), 1), ((130, 79), 1), ((132, 79), 1)]
(132, 79): [((132, 78), 1), ((132, 80), 1), ((131, 79), 1), ((133, 79), 1)]
(133, 79): [((133, 78), 1), ((133, 80), 1), ((132, 79), 1), ((134, 79), 1)]
(134, 79): [((134, 78), 1), ((134, 80), 1), ((133, 79), 1), ((135, 79), 1)]
(135, 79): [((135, 78), 1), ((135, 80), 1), ((134, 79), 1), ((136, 79), 1)]
(136, 79): [((136, 78), 1), ((136, 80), 1), ((135, 79), 1), ((137, 79), 1)]
(137, 79): [((137, 78), 1), ((137, 80), 1), ((136, 79), 1), ((138, 79), 1)]
(138, 79): [((138, 78), 1), ((138, 80), 1), ((137, 79), 1), ((139, 79), 1)]
(139, 79): [((139, 78), 1), ((139, 80), 1), ((138, 79), 1), ((140, 79), 1)]
(140, 79): [((140, 78), 1), ((140, 80), 1), ((139, 79), 1), ((141, 79), 1)]
(141, 79): [((141, 78), 1), ((141, 80), 1), ((140, 79), 1), ((142, 79), 1)]
(142, 79): [((142, 78), 1), ((142, 80), 1), ((141, 79), 1), ((143, 79), 1)]
(143, 79): [((143, 78), 1), ((143, 80), 1), ((142, 79), 1), ((144, 79), 1)]
(144, 79): [((144, 78), 1), ((144, 80), 1), ((143, 79), 1), ((145, 79), 1)]
(145, 79): [((145, 78), 1), ((145, 80), 1), ((144, 79), 1), ((146, 79), 1)]
(146, 79): [((146, 78), 1), ((146, 80), 1), ((145, 79), 1), ((147, 79), 1)]
(147, 79): [((147, 78), 1), ((147, 80), 1), ((146, 79), 1), ((148, 79), 1)]
(148, 79): [((148, 78), 1), ((148, 80), 1), ((147, 79), 1), ((149, 79), 1)]
(149, 79): [((149, 78), 1), ((149, 80), 1), ((148, 79), 1), ((150, 79), 1)]
(150, 79): [((150, 78), 1), ((150, 80), 1), ((149, 79), 1), ((151, 79), 1)]
(151, 79): [((151, 78), 1), ((151, 80), 1), ((150, 79), 1), ((152, 79), 1)]
(152, 79): [((152, 78), 1), ((152, 80), 1), ((151, 79), 1), ((153, 79), 1)]
(153, 79): [((153, 78), 1), ((153, 80), 1), ((152, 79), 1), ((154, 79), 1)]
(154, 79): [((154, 78), 1), ((154, 80), 1), ((153, 79), 1), ((155, 79), 1)]
(155, 79): [((155, 78), 1), ((155, 80), 1), ((154, 79), 1), ((156, 79), 1)]
(156, 79): [((156, 78), 1), ((156, 80), 1), ((155, 79), 1), ((157, 79), 1)]
(157, 79): [((157, 78), 1), ((157, 80), 1), ((156, 79), 1), ((158, 79), 1)]
(158, 79): [((158, 78), 1), ((158, 80), 1), ((157, 79), 1), ((159, 79), 1)]
(159, 79): [((159, 78), 1), ((159, 80), 1), ((158, 79), 1), ((160, 79), 1)]
(160, 79): [((160, 78), 1), ((160, 80), 1), ((159, 79), 1), ((161, 79), 1)]
(161, 79): [((161, 78), 1), ((161, 80), 1), ((160, 79), 1), ((162, 79), 1)]
(162, 79): [((162, 78), 1), ((162, 80), 1), ((161, 79), 1), ((163, 79), 1)]
(163, 79): [((163, 78), 1), ((163, 80), 1), ((162, 79), 1), ((164, 79), 1)]
(164, 79): [((164, 78), 1), ((164, 80), 1), ((163, 79), 1), ((165, 79), 1)]
(165, 79): [((165, 78), 1), ((165, 80), 1), ((164, 79), 1), ((166, 79), 1)]
(166, 79): [((166, 78), 1), ((166, 80), 1), ((165, 79), 1), ((167, 79), 1)]
(167, 79): [((167, 78), 1), ((167, 80), 1), ((166, 79), 1), ((168, 79), 1)]
(168, 79): [((168, 78), 1), ((168, 80), 1), ((167, 79), 1), ((169, 79), 1)]
(169, 79): [((169, 78), 1), ((169, 80), 1), ((168, 79), 1), ((170, 79), 1)]
(170, 79): [((170, 78), 1), ((170, 80), 1), ((169, 79), 1), ((171, 79), 1)]
(171, 79): [((171, 78), 1), ((171, 80), 1), ((170, 79), 1), ((172, 79), 1)]
(172, 79): [((172, 78), 1), ((172, 80), 1), ((171, 79), 1), ((173, 79), 1)]
(173, 79): [((173, 78), 1), ((173, 80), 1), ((172, 79), 1), ((174, 79), 1)]
(174, 79): [((174, 78), 1), ((174, 80), 1), ((173, 79), 1), ((175, 79), 1)]
(175, 79): [((175, 78), 1), ((175, 80), 1), ((174, 79), 1), ((176, 79), 1)]
(176, 79): [((176, 78), 1), ((176, 80), 1), ((175, 79), 1), ((177, 79), 1)]
(177, 79): [((177, 78), 1), ((177, 80), 1), ((176, 79), 1), ((178, 79), 1)]
(178, 79): [((178, 78), 1), ((178, 80), 1), ((177, 79), 1), ((179, 79), 1)]
(179, 79): [((179, 78), 1), ((179, 80), 1), ((178, 79), 1), ((180, 79), 1)]
(180, 79): [((180, 78), 1), ((180, 80), 1), ((179, 79), 1), ((181, 79), 1)]
(181, 79): [((181, 78), 1), ((181, 80), 1), ((180, 79), 1), ((182, 79), 1)]
(182, 79): [((182, 78), 1), ((182, 80), 1), ((181, 79), 1), ((183, 79), 1)]
(183, 79): [((183, 78), 1), ((183, 80), 1), ((182, 79), 1), ((184, 79), 1)]
(184, 79): [((184, 78), 1), ((184, 80), 1), ((183, 79), 1), ((185, 79), 1)]
(185, 79): [((185, 78), 1), ((185, 80), 1), ((184, 79), 1), ((186, 79), 1)]
(186, 79): [((186, 78), 1), ((186, 80), 1), ((185, 79), 1), ((187, 79), 1)]
(187, 79): [((187, 78), 1), ((187, 80), 1), ((186, 79), 1), ((188, 79), 1)]
(188, 79): [((188, 78), 1), ((188, 80), 1), ((187, 79), 1), ((189, 79), 1)]
(189, 79): [((189, 78), 1), ((189, 80), 1), ((188, 79), 1), ((190, 79), 1)]
(190, 79): [((190, 78), 1), ((190, 80), 1), ((189, 79), 1), ((191, 79), 1)]
(191, 79): [((191, 78), 1), ((191, 80), 1), ((190, 79), 1), ((192, 79), 1)]
(192, 79): [((192, 78), 1), ((192, 80), 1), ((191, 79), 1), ((193, 79), 1)]
(193, 79): [((193, 78), 1), ((193, 80), 1), ((192, 79), 1), ((194, 79), 1)]
(194, 79): [((194, 78), 1), ((194, 80), 1), ((193, 79), 1), ((195, 79), 1)]
(195, 79): [((195, 78), 1), ((195, 80), 1), ((194, 79), 1), ((196, 79), 1)]
(196, 79): [((196, 78), 1), ((196, 80), 1), ((195, 79), 1), ((197, 79), 1)]
(197, 79): [((197, 78), 1), ((197, 80), 1), ((196, 79), 1), ((198, 79), 1)]
(198, 79): [((198, 78), 1), ((198, 80), 1), ((197, 79), 1), ((199, 79), 1)]
(199, 79): [((199, 78), 1), ((199, 80), 1), ((198, 79), 1), ((200, 79), 1)]
(200, 79): [((200, 78), 1), ((200, 80), 1), ((199, 79), 1), ((201, 79), 1)]
(201, 79): [((201, 78), 1), ((201, 80), 1), ((200, 79), 1), ((202, 79), 1)]
(202, 79): [((202, 78), 1), ((202, 80), 1), ((201, 79), 1), ((203, 79), 1)]
(203, 79): [((203, 78), 1), ((203, 80), 1), ((202, 79), 1), ((204, 79), 1)]
(204, 79): [((204, 78), 1), ((204, 80), 1), ((203, 79), 1), ((205, 79), 1)]
(205, 79): [((205, 78), 1), ((205, 80), 1), ((204, 79), 1), ((206, 79), 1)]
(206, 79): [((206, 78), 1), ((206, 80), 1), ((205, 79), 1), ((207, 79), 1)]
(207, 79): [((207, 78), 1), ((207, 80), 1), ((206, 79), 1), ((208, 79), 1)]
(208, 79): [((208, 78), 1), ((208, 80), 1), ((207, 79), 1), ((209, 79), 1)]
(209, 79): [((209, 78), 1), ((209, 80), 1), ((208, 79), 1), ((210, 79), 1)]
(210, 79): [((210, 78), 1), ((210, 80), 1), ((209, 79), 1), ((211, 79), 1)]
(211, 79): [((211, 78), 1), ((211, 80), 1), ((210, 79), 1), ((212, 79), 1)]
(212, 79): [((212, 78), 1), ((212, 80), 1), ((211, 79), 1), ((213, 79), 1)]
(213, 79): [((213, 78), 1), ((213, 80), 1), ((212, 79), 1), ((214, 79), 1)]
(214, 79): [((214, 78), 1), ((214, 80), 1), ((213, 79), 1), ((215, 79), 1)]
(215, 79): [((215, 78), 1), ((215, 80), 1), ((214, 79), 1), ((216, 79), 1)]
(216, 79): [((216, 78), 1), ((216, 80), 1), ((215, 79), 1), ((217, 79), 1)]
(217, 79): [((217, 78), 1), ((217, 80), 1), ((216, 79), 1), ((218, 79), 1)]
